city,genres_list,tags_list,user_id
"Albany, New York ","['Electronic', 'Electronic', 'Electronic', 'Future Chill', 'Dance & EDM', 'Electronic', 'Electronic', 'Chill Trap', 'Electronic']","['electronic ""waffles "" whethan Future futurebass', 'Electronic ""Manila Killa"" Tonight ""Counter Records""', 'Munro Falling Original Mix', 'trap beats future vibe 808 whereisalex futurebass flume ezra soul odesza', 'lucian sleeper chill ""petit biscuit"" koresma kygo newmusic dulsae indiepop chillnation tycho ""louis vivet"" matoma chainsmokers evvy tropical vibes ""louis the child"" housenation', 'Kasbo ""Cry / Dance"" ""Vol. 1"" Mix', '""Chill Trap"" ChillTrap', '""Vance Joy"" Riptide ""Free Download"" Trap ""Dance & EDM"" Dance Future ""Future Bass""']",159214434.0
Northeast,"['EDM', 'House', 'Electro', 'house', 'Hip Hop']","['arclite wyllys umphrey\'s mcgee remix ""the linear"" edm house ""house music""', 'elon arclite original ""house music"" edm house electronica electro techno', '""Case & Point"" Monstercat ""Error Code"" House Electronic Dance Edm', 'edm dance vocal original ""stacey dyer"" arclite', 'Dr Westchesterson 413 ""Dr. Westchesterson"" ""Western Mass""']",66431851.0
Baltimore,"['beer', 'harvard', 'war', 'original', 'original', 'original', 'original', 'Reggae', 'Reggae']","['marketing rant', 'Jim Rohn Building Your Network Marketing Business', 'church ""memorial church"" christmas ""christmas carols"" ""christmas music"" carols', 'military defense news politics', 'breakingviews ""business news"" news', 'fusion', 'twinz mellow mood']",190032748.0
"Baltimore, MD","['Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Why You On My Line', 'rap', 'Pop', 'Pop', 'Pop', 't apollo', 'Pop', 'Pop', 'Pop', 'Blues', 'CountryBlues #AlternativePop', 'Rap', 'Rap']","['""facts major"" war ""king los"" los baltimore rap ""Hip Hop"" ovo ""face facts"" ""such is life""', '""Black Umbrella"" Seattle Northwest NW ""Hip Hop"" Hip-Hop Rap Trap 300', 'msm Reck Xzime Texas undergound RGV', '""tyler colvin""', 'HipHop', 'MSM Reck Xzime rgv Texas', 'MSM Rgv texas reck xzime underground']",146017141.0
united states,"['R&B', 'kill yourself', 'Hip-hop & Rap', 'Storytelling', 'RIP', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'shadow rap', 'Hip-hop & Rap', 'R&B & Soul', 'R&B & Soul', 'Hip-hop & Rap', 'Hip Hop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Rap', 'Hip Hop', 'Hip-hop & Rap', 'Shadow Rap', 'Hip-hop & Rap', 'Hip Hop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'R&B & Soul', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip Hop', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Dance & EDM', 'Hip Hop', 'Rap/Hip-Hop', 'Hip Hop', 'Hip Hop', 'Hip Hop', 'R&B & Soul', 'Hip-hop & Rap']","['$KI MASK - LIFE IS SHORT', 'badvibesforever', '""kill yourself""', '$KI MASK - TheHumanCentipede the human cen centipede', '1400 trippie trippieredd 14 lil14 big14', 'MSFTSrep MSFTSrepMusic ""Jaden Smith"" Fallen ""Jaden Smith Fallen"" ""Kid Cudi""', '1400 R&B ""Hip Hop"" trippieredd trippie lil14 14', 'Rap Raptor Backwoods Weed 808 918', '""kill yourself""', 'Kyle SuperDuperKyle ""Ty Dolla $ign""', 'vedo ""vedo 4 walls"" vedothesinger ""let me hold you"" ""vedo let me hold you""', 'pouya ghostemane shakewell erickthearchitect', 'marshmello khalid location silence', 'R&B Rap Alternative ""Alternative Rock"" Love Heart', '$KI MASK - YOUNG VOORHEES']",44657530.0
Orange Park,['Hip Hop'],['Rap'],200067963.0
"Huntington, NY",['UFC'],"['MMA ""New York"" ""Long Island"" ""Aljamain Sterling"" Funkmaster ""Chris Weidman"" ""Matt Serra"" ""Ray Longo"" ""Jon Jones"" UFConFOX Bantamweight Undefeated']",106662780.0
Bloomington,"['Electronic', 'Electronic', 'Alternative', 'Rap/Hip Hop', 'Rock-Traditional and Classic', 'Alternative', 'Alternative', 'Rock', 'Rock', 'Rock', 'Rock', 'Rock', 'Pop', 'REGIME', 'REGIME', 'XXX', 'XXX', 'XXX', 'Dubstep', 'Pop', 'death to genres', 'Pop', 'Pop', 'Trap', 'Trench', 'Dubstep', 'XXX', 'laybach', '2001', 'REGIME', 'R&B', 'Trap', 'fishbowl', 'Dubstep', 'Country', 'Alternative', 'Trap', 'Country', 'Rock', 'Rock', 'Country', 'Dinosaur', 'Dubstep', 'Hip-hop;rap', 'Pop', 'Game soundtrack']","['Rock', 'XXX', 'COLOURS', 'Dubstep Megalodon ""Midnight Tyrannosaurus"" Jurassic ""Black Label"" NSD ""Never Say Die""', 'deathtogenres ""Rihanna Bitch Better Have My Money GTA Remix"" Rihanna ""bad girl riri"" ""Bitch Better Have My Money"" BBHMM GTA Remix', 'M3H Foxes Youth 622FYM3H', 'swamp dubstep smog hamburgers getter 12thplanet', 'Trampa BadKlaat ""Just Like Me"" ""NSD: Black Label"" ""Black Label""', 'blowing on that endo', 'dubloadz Midnight tyrannosaurus dubstep shit shitstep Nice ""Wolf Pit"" Wolf of womp street', '""Coffi "" ""Wanna "" Know Heavy Bass Big Booty Music Rave Type Beats', 'hucci wizard ""uk bass"" ""uk trap""', 'Dubstep Midnight Tyrannosaurus Snacks Vol2 30originals and collabs with the homies murda coffi vokt wikidill creation samplifire codepandorum <3 Love you guys so much', 'Midnight Tyrannosaurus Abyss Watchers Eygon DarkSouls3 CLIP Preview watermarked By MurDa DoughBoySociety PillsburySquad Dubstep Death Destruction New Hopeyoudig ThiscouldvefuckedupanEp but fingers crossed Soundcloud yay', 'forza motorsport lance hayes djdm']",55978877.0
"Cedar Rapids, Iowa","['Makina', 'Makina', 'Makina', 'makina', 'makina', 'Newmonkey', 'Newmonkey', 'makina', 'Makina', 'Makina', 'Makina', 'DJJDmakina']","['Makina Italian Italohouse Spanish Techno German Eurohouse', '""Monta Musica"" Makina Assault ""DJ K9"" ""DJ Static"" TripleXL ""DJ Lozza"" ""Danny Eclipse"" ""DJ Harmonic"" Doof ""Doof & Ellis"" Frenetik Zahut ""Glichie & Jaylee"" Makinarium DigiMan Kryptix ""DJ Clarky"" ""Omega G"" Dandy Polarity ""Doctor H"" ""Ballistic Base"" ""Lethal Connection"" Andromeda ""Dance Control"" WAM Uproar Torque', 'makina makinarium montamusica zen j-core happyhardcore hardtrance melody trance', 'Other', '""makina #thenewmonkey #monta #montamusica #rave #northeast ""', 'Other', 'Other', '""Monta Musica"" Makina Assault ""DJ K9"" ""DJ Static"" TripleXL ""DJ Lozza"" ""Danny Eclipse"" ""DJ Harmonic"" Doof ""Doof & Ellis"" Frenetik Zahut ""Glichie & Jaylee"" Makinarium DigiMan Kryptix ""DJ Clarky"" ""Omega G"" Dandy Polarity ""Doctor H"" ""Ballistic Base"" ""Lethal Connection"" Andromeda ""Dance Control"" WAM', 'dj caesar 9114 makina dance hardcore base ruboy pildo konik maxter', '""makina "" remember xque ""pont aeri"" monta rewired infinite ""pastis and buenri"" rave Dance Techno trance newmonkey mc disco 2015 2016 2017 2018 2019 2020 DJJDmakina ""makina 2017"" ""hardcore "" happyhardcore poky scouse donk']",213216152.0
"Youngstown, Ohio / New York, NY","['Bridge ', 'music', 'original', 'acappella', 'negro', 'disney', 'RENT', 'motown', 'Broadway', 'Jazz']","['over troubled water accapella ""gospel "" paulsimon', 'promo ktfmusik bradleyj rome callmeROME', '""coffee "" shop indy Guitar joshua william green', 'soundcloud:source=web-record', 'beatles', 'spiritual stumble Acapella nothin gonna', 'cinderella acappella showtune', 'musicals broadway Showtunes Collins', 'Oldies temptations', 'Showtunes Musicals ""A Chorus Line""', ""oldjazz 1940's 1900's Musicals Broadway""]",108022681.0
West Palm Beach,['Jazz & Blues'],[],265767835.0
Maryland,"['Dancehall', 'Dancehall', 'alkaline', 'Dancehall', 'SremmLife', 'spongebob', 'suck', 'IPHONE6', 'HipHop', 'R & B', 'Clubmusic', 'Hip Hop', 'Hip Hop', 'Rich Homie Quan', 'Hip-hop/rap', 'Hip Hop', 'R & B', 'XO', 'CRUNK', 'Hip-Hop', 'Rap/Hip Hop', 'Rap/Hip Hop', 'XO', 'Hip Hop', 'Drill', 'Rap', 'Hip-Hop', 'Rap', 'Rap']","['championboy 2016 october vendetta', '""Ear Drummer Records""', '""Hip Hop"" spongebob instrumental', '""FDB REMIX"" VINE', 'Hiphop Rap Demo', 'HipHop Newmusic New', 'Problem ""Walk Thru"" Dupri ""League Of Starz"" I Promise Will Never Stop Goin Mixtape DatPiff 2013', 'relentlezz maryland hiphop rap wordupgang', '""Dedication 5"" ""Lil Wayne""', 'TWERK ""TURN DOWN FOR WHAT"" ""DJ SNAKE"" ""LIL JON"" DJSNAKE', 'Twerk ""Cash Out""', 'KCAMP Truth', '""Pop Out""', 'Dro Polo Dope ATL ""Hustle Gang"" ""Fuck Dat BItch"" Ratchet']",93473692.0
Los Angeles,"['33 violins', 'Classicalcontemporary', 'Classicalcontemporary', 'Classicalcontemporary', 'trombone']","['redcat scordatura ""violin choir""', 'martin smolka svoboda trombone lullaby', 'smolka quartet avance kiebler smeyers hummel svoboda euphorium', 'hölszky adriana avance quartet impulsions smeyers hummel svoboda kiebler', 'svoboda ""just intonation""']",123136929.0
"Washington, DC",[],[],190983076.0
Albany New York ,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Glo', 'Hip-hop & Rap', '3000Beats ', 'therealscottieeboy3000 ', 'therealscottieeboy3000 ', 'lloyd banks', 'therealscottieeboy3000', 'lil flash', 'i', 'Hip-hop & Rap', '3K', '3K  ', 'faeriey', '3K  ', '3K ', '3K', '3K', 'LIL FLASH', 'LIL FLASH', 'LIL FLASH', 'Glo', 'Glo', 'Glo', 'trigga ', 'trigga', 'trigga  ', 'Hip Hop/Rap']","['firstdayout ""Freestyle Hip Hop"" bars facts nyc bx', 'HIPHOP TRAPGOD NICKFRSH BRONX BROOKLYN NYC', 'soundcloud:source=BeatPad hip hop xme beatpad ipad iphone ipod multitrack recorder sequencer', ""lloyd banks 80's baby g-unit download"", '""halloween havoc 2"" Mixtape', '3K', '""3K  ""', 'lil flash lilflash rpg glo gang capaholics 96 mj bilbo', 'like that boy Go genius Unsigned hyp fetty wap pop top 40', 'Hiphop Rap NY Philly Freestyle LilUzi Tellz YK YoungKingz Music Heat', 'ambient vocals intimate ""marry me"" trap ""Hip Hop"" instrumental beat producer maschine 518 ""new york"" ""jacob hill"" ""awkward daps"" ""for lease"" ""coproduced by xanax"" ""drone trap""', 'Road Runner', 'Beach Bandits 2', 'Art Of Finesse', 'Ceilings', 'Ceilings', '""Chief Keef"" ""Fool Ya"" Chief Keef ""Bang 3""']",126577590.0
Kansas City,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'hustlehands', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'T.U.I.S.C, ', 'rick ross t.i. future wale young jeezy', 'lil scrappy, rick ross, young jeezy, ', 'kevingates, rickross, youngjeezy, currency', 'youngjeezy #rickross, #icecube']","['Wyldchyld Southmusic', 'Uplifting Rap ""Hip Hop""', '""dj funky"" coalition ""dj buu"" akon ""waka flocka"" waka ""waka flocka flame"" ""had it hard"" ""for smokers only""', 'Trap ""Hip Hop"" California ""west coast"" ""bay area"" ""san francisco"" oakland ""san jose"" ""silicon valley"" traxamillion slapp pussy Bass', 'rap underground unsigned', '""CLUB "" ""MUSIC, "" ""HIP HOP"" ""RAP MUSIC"" ""NEW SINGLE"" ""MEL BALU"" ""KANSAS CITY "" ROYALS']",184437688.0
Clarksville,[],[],99224507.0
Los Angeles,"['jazz', 'R&B & Soul', 'Pop', 'Sarah Reich, Tap Music Project, Gemini Vibe, Single, Original Music, Tap Dance, Jazz, Funk', 'regal', 'sette mari', 'Stephan Oberhoff', 'brazilian jazz', 'Jazz', 'Original', 'el negro', 'Soul', 'Soul Jazz', 'vocal jazz', 'vocal jazz', 'vocal jazz', 'Jazz Education', 'World Electronic', 'Jazz Vocal', 'East of the sun', 'Jazz', 'Jazz', 'pops']","['""shrek pop""', '""wedding music"" ceremony beautiful ""piano instrumental"" ""solo piano""', 'アイノウタ Mother', '""James Harrah""', '""ivan lins"" ""brazil camp""', 'Joni Wilson 2013 Recording The Folks Live On Hill', 'Pop', '""robby ameen"" ""pedro martinez"" ""negro & robby at the 3rd world war"" ""live at Umbria"" ""afro cuban jazz"" ""funky cuban"" ""john beasley""', 'Jazz indian tablas Guitar upright bass vocals live studio', '""jazz choir""', '""jazz choir""', 'jazzchoir', 'Jazz voice guitar duo', 'jazz']",63040448.0
"Pittsburgh, PA",['Live'],[],100142030.0
"Bayonne, NJ / New York City, NY","['Classical', 'Classical']",[],245263311.0
	UNITED STATES,"['best', 'general electric', 'good', 'good']","['good better', 'sounds ""moving sound"" machines cool new innovation technology', 'Rockabilly', 'best']",71568334.0
New York,"['jazz', 'Jazz', 'Original', 'Jazz', 'jazz']","['""Jim Funnell\'s Word Out"" ""Jim Funnell"" ""Word Out"" trio ""double bass"" piano drums ""Spirit of the Snail"" ""Oliver Degabriele"" ""Thibault Perriard"" ""Spirit of the Sn@il""', '""Jim Funnell\'s Word Out"" trio piano ""double bass"" drums ""Such a Sweet Dawdle"" ""Oliver Degabriele"" ""Thibault Perriard"" ""Jim Funnell"" ""Word Out"" ""Spirit of the Sn@il""', 'acoustic guitar solo sologuitar Jazz hiroshi fukutomi', 'jazz violin jazzviolin jazzviolinist', 'jazz violin strings japanese Folk ""tomoko omura""']",110750682.0
Bronx,"['reggae', 'R&B']",[],179481565.0
Florida,"['Hip-hop & Rap', 'Dubstep', 'Electronic', 'Electronic', 'D-Witt', 'Dance & EDM', 'Classical']","['Hip-Hop/Rap', '""Bio Bane"" ""Audio Cure"" Bass Big Crazy Dark Dub Dubstep ""EDM "" Epic Exclusive Fire Grime Hard Heavy Hot Instrumental Music New Original Power Promo Rave Riddim Sick Track Tune', 'Driftbomb BAZZ PR3STO ""One Day"" Remix Trap EDM ""Future Bass"" Marshmello Style Slushii', '""Post EDM""', '""Hip Hop""', 'EDM House Music edmmusic edmhouse bigroom bigroomhouse future futurehouse progressive progressivehouse hard hardhouse rico rich ""rico & rich"" ""d. sebastiaan"" feat ade amsterdam Dance event ""amsterdam dance event"" october 2016 mix dj']",259632096.0
united states,"['Sicko Mobb', 'King']","['""Round And Round"" ""Super Saiyan Vol 1"" ""Def Jam"" New Chiraq Exclusive ""Hip Hop"" Rap', 'Lil Jay Bars of Clout']",85666790.0
"Vienna, Virginia","['Techno', 'Ambient']","['VENT', 'Classical Electronic']",61402091.0
O❍ California,"['sunset_cafe', 'Deep House', 'House', 'house', 'fkalways', 'fire island', 'Summer Sunday Tea', 'House', 'Bob Sinclar', 'Soulful House Mix', 'Trance', 'House', 'Electronic', 'Chillout', 'Pop-dance', 'Dance', 'Tell', 'Pop', 'Chill', 'paula cole', 'House', 'House', 'artful', 'hałsy', 'House', 'Progressive House', 'House', 'Trance/House', 'Dance', 'pop', 'summit', 'Trance Classic', 'Trance', 'House', 'Vocal Trance', 'Vocal House']","['talano House Deep nu_disco Nudisco', 'roger sanchez lost d-trax dimitri valeff deep house ""Roger Sanchez"" Lisa Pure ""lisa pure"" ""dimitri Valeff"" remix 2014 tech', '""Mash Up"" HOUSE', 'classics', 'DAVIDMORALES FRANKIEKNUCKLES DEFMIX HOUSEMUSIC', 'summertimeallthetime', 'saeed ali gusmen podcast house music tribal summer 2013', '""Fire Island"" ""The Pavilion""', '""funky house classics""', '""I feel for you"" Remix Summer Funk Disco house Electro', 'Sade SadeAdu DJMix Remix Classic House', 'trance ""milk inc"" ""almost famous"" edm romania run ""vocal trance"" dance cover', '""Progressive House"" Dance ""Tech House""', 'soundcloud:source=android-3rdparty-upload', 'me why vs Smalltown boy -Jimmy Somerville And Supermode Remix', 'Oh Wonder Technicolour Beat Urban Contact Remix Chillout Ambient EDM Electro Mui Bass AirwaveMusicTV', '""jonathan peters""', 'Roachford ""Full Intention"" ""Peppermint Jam""', 'Circuit ""Forever Tel Aviv #Gay""', 'ridney ""terri walker"" ""missing you"" ""eric kupper"" ""frankie knuckles"" ""directors cut"" artful ""artful dodger""', 'czille', 'house marce mix edit', 'Progressive House', 'StoneBridge Crystal Waters Be Kind Stoney Boy Music S69 Hed Kandi Japan Sexy Funky Kawaii Disco Beach Pool Miami Ibiza Sunset House', '""Vinny Vero"" ""The Brand New Heavies""', 'ATB ""You\'re Not Alone"" 2002', 'blulipstick sharonmaylinn alexgaudino hedkandi magilla paolosandrini', 'Lucrezia Live To Tell Madonna']",175770624.0
"Davis, California","['Hollywood', 'Story Telling', 'Vaudeville', 'Jack Berger Orch', 'Dance', 'Paul Whiteman', 'Van & Schenck', 'Mae Questel', 'Johnny johnson', 'Harry Reser', 'Seger Ellis', 'Seger Ellis Vitaphone 2', 'Seger Ellis', 'Waring', 'talkies', 'Wheeler & Woolsey']","['Broadway ""West End"" Hollywood ""Music Hall""', 'Broadway ""Cole Porter"" ""Eleanor Powell"" ""Two Pianos""', '""Piano novelty""', '""Piano novelty""', 'Novelty blues piano roll', 'Broadway Movies Theatre']",92982272.0
Gates,"['Chris Brown', 'jhene', 'meelah', 'Felixx', 'Drake ', 'Maurice', 'LikeMyGirlfriend', 'Jhené', 'oshea', 'Acoustic R&B', 'jhene', 'elliot trent the first time ', 'Two Hearts', 'TC', 'Bryson Tiller', 'R&B', 'R&B', 'R&B', 'R&B']","['R&B Royalty ""Before The Party"" Soul ""Air Kalo"" Remix ""Slow Jam""', 'aiko wait no more', '""R&B Divas"" ""Musiq Soulchild"" R&B Music', 'FelixxMusic Applause Single R&B', 'OVO ""Hotline Bling"" Toranto Remix Cover ""What do"" justin soldano seventh ""travis scott"" dont rodeo ""how deep is your love"" tgod', 'Andreena Ft Rollercoaster', 'mishon ""chris brown"" usher augustalsina ""conversation ft tyga"" ""just a kiss"" ""lincoln heights"" ""dynasty records"" ""jermaine dupri"" r&b ""Hip Hop"" R&B', '""jhene aiko"" ""jhené aiko"" ""2 seconds"" r&b', 'relationships 90smusic r&amp;b vibe losangeles LostangelsCA LAme 2013', 'aiko id rather', 'elliot first time ""slow jams"" trent ""the first time"" Hip-Hop RnB love ""les vibez "" ""chill ""', 'Dondria Vertigo ""Tiyon Christian""', 'brand new drake so far gone drizzy drakke audax jr audaxjr ovo', '""TrapSoul ""', 'Kayla ""Do You Remember"" ""Rich Homie Quan"" ""Rich Homie"" Smith\'s ""Meet The Smith\'s"" ""Kenny Smith""', '""Eric Bellinger"" ""Cuffing Season"" shuffle iPod ""iPod On Shuffle"" Bellinger']",130411527.0
"OKLAHOMA CITY, OK","['beat', 'Rap\\ Instrumental', 'Instrumental Hip Hop', 'Instrumental Pop', 'Beats', 'Desiigner - Timmy Turner - Tiimmy Turner', 'Instrumental Hiphop', 'Hiphop en Rap', 'Hip-hop & Rap', 'Trap', 'Dance', 'Deep House', 'Electronic', 'Deep House', 'MR013', 'Dance & EDM', 'Melodic House', 'Deep House', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'Dance & EDM', 'fly', 'EDM', 'Relaxation', '+x', '+x']","['instrumental rap Dubstep ganga beats kat dahlia ""my ""', ""detachment beats aretha franklin you are all i need you're to get by remix soul INSTRUMENTAL with hook vocals"", 'Instrumental Beat Beats Rap Pop ""Hip Hop"" Hit Dance ""Dance Pop"" Edm House ""Instrumental Hip Hop"" Allrounda ""Allrounda Beats"" ""With Hook"" ""Alicia Renee""', 'Beats Beat ""Rap Beats"" ""Rap Beat"" Allrounda ""Allrounda Beats"" ""Allrounda Productions"" ""Heat Up Beats"" ""Buy Beats"" ""Free Download"" Soundclick Instrumental Instrumentals Eminem Dre Boi1da ""Just Blaze"" Drake ""Jay Z"" ""Rick Ross"" Pop Rap Hiphop ""Hip Hop"" Trap Producer Remix Song', 'desiigner ""timmy turner"" ""designer timmy turner"" instrumental ""desiigner instrumental"" ""desiigner timmy turner"" ""desiigner turner"" ""desiigner timmy"" ""timmy turner instrumental"" ""desiigner remake"" ""desiigner timmy turner remake"" Tiimmy Turner', 'Birdy Skinny Love Instrumental Beat Hiphop Rap Dope Cool Emotional Amazing Great Feelings For Sale DSL', '""free beat with hook"" ""sweet dreams"" ""free g eazy type beat with hook"" ""free type beat with hook"" ""free instrumental with hook"" ""free beats"" ""free instrumentals"" ""royalty free beats"" ""royalty free"" Beats ""royalty free music""', 'beat Instrumental ""Hip Hop"" ""beats with hook"" vocals hooks ""beat with hook""', '""tyga type trap beat"" ""tyga type beat"" ""trap beat"" ""type trap beat"" ""free instrumental rap beat"" ""free instrumental"" ""rap beat"" Trap ""trap rap beats"" omnibeats', '""clean bandit"" seanpaul rockabye autograf ""autograf remix"" ""clean bandit remix""', 'Hiphopremixes Electro ""DJ Ice Gold"" ""Ice Gold"" ""The Real DJ Ice Gold"" ""Ice City Remixes"" House Oklahoma ""What Happens In Vegas"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""Electro House"" ""The Real DJ Ice Gold"" House Electro ""DJ Ice Gold"" ""Ice City Remixes"" ""DJ Ice Gold Oklahoma"" ""Lights of Dreams"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""Electro House"" ""DJ ICE GOLD "" ""NEON MOMENT"" ""THE REAL DJ ICE GOLD"" ""ICE CITY RECORDS"" ""LIGHTS OF DREAMS"" ""Neon Moment ft. DJ Ice Gold"" ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""Mirage Records"" Matierro Dynastrax Rykka Thunder ""Progressive House""', '""Electro House"" EDM MADSHOW AMAYA', 'Sondr Surviving ""Joe Cleere"" Cápac Remix itscapac 2016 Melodic House', '""Deep "" ""Deep House"" House ""Out Now"" Pop Piano Dj Demo Trap Track Lopsius ""Nothing More"" Life Loop Mix Masup', '""Progressive House"" Faxonat EDM', '""ELECTRO HOUSE"" HOUSE POP ""POP HOUSE"" DANCE ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""ELECTRO HOUSE"" HOUSE POP ""POP HOUSE"" DANCE ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', '""ELECTRO HOUSE"" HOUSE POP ""POP HOUSE"" DANCE ""DJ Ice Gold"" ""Ice Gold"" ""Ice City Remix"" ""Oklahoma City"" ""House Music"" ""Ice Gold Remix"" ""Pierce Pressure Oklahoma""', 'away edm drum and bass electro ""fly away"" hexx kyle reinhardt Go gzmg Instrumental Beat Dubstep progressive Club pop hit crazy sick new ""Up up and away"" up', 'emd electro house techno dance music free royalty for youtube kostenlose musik creative commons dubstep dnb drum bass summer sommer pop new 2013 instrumental instrumentals gema frei gemafrei', '""slow music"" ""peaceful music"" ""calming music"" ""piano music"" ""work music"" ""study music"" ""love songs"" relaxdaily instrumental instrumentals ""relaxing music"" ""music for meditation"" ""music for yoga"" ""spa music"" ""massage music"" ""music for studying"" ""homework music"" ""healing music""', '""Martin Garrix"" ""Bebe Rexha"" ""In The Name Of Love"" EDM ""STMPD RCRDS""', '""martin garrix"" ""matisse & sadko"" together ade']",200616969.0
Dallas,"['vanic', 'Your Secret', 'Classical', 'Rock', 'Podcast', 'Alternative Rock', 'Ashes Remixed', 'Indie', 'WhoIsBlackCity', 'AfrikaBurn', 'Trap']","['x kflay make me fade', 'Indie Pop Vocal ""Indie Pop"" Electronica Chill Relax ""Easy Listening"" Chillout', 'Rock country UK Songwriting Competition Finalist', 'buddhism Buddhist science ethics compassion Loving Kindness altruism mindfulness Podcast', '7YEARS 7 ""Lukas Graham"" Cover edit Lukas Graham', '""Future Bass"" Remix Illenium Mysteryland Wavo Drumstep', '""edward sharpe"" up from below magnetic zeros home community music', '""blackcity "" bca ""blackcity association"" ""blackcity vick"" ""goin krazy"" krazy whoisblackcity moveinsilence', 'AfrikaBurn ""AfrikaBurn 2016"" ""Seth Schwarz"" ""The Spirit Train"" Hauptbahnhof Tankwa Karoo Desert Sethschwarz']",205417496.0
Texas,"['Hip-hop & Rap', 'Hip-hop & Rap', 'Hip-hop & Rap', 'House', 'Dubstep', 'Dance & EDM', 'Electronic', 'Bass House', 'Dance & EDM', 'Deep House', 'Pop', 'Hip-hop & Rap', 'Chill', 'Classical']","['back then raziel chamel the reel', 'artists ""Hip Hop"" rap booking features mazemarlay raycasino numbers global labels label newgrindcity miami florid miamiflorida brooklyn brooklynny uk unitedkingdom', 'kingofthehill mehkiletreigh trap wavey drip richbeatz', '""Tech House"" House house2016 bestof2016 ""Deep House"" Minimal', '""Bio Bane"" ""Audio Cure"" Bass Big Crazy Dark Dub Dubstep ""EDM "" Epic Exclusive Fire Grime Hard Heavy Hot Instrumental Music New Original Power Promo Rave Riddim Sick Track Tune', '""Post EDM""', 'Dubstep Trap Bass ""Next Level"" Owsla Nest murkcity molly mia getter jauz 2017 edc columbia HBO Trapstyle Drop Murkcitydemos Garagevibe Iamsohighrecs Mollyrecs basshouse', 'EDM House Music edmmusic edmhouse bigroom bigroomhouse future futurehouse progressive progressivehouse hard hardhouse rico rich ""rico & rich"" ""d. sebastiaan"" feat ade amsterdam Dance event ""amsterdam dance event"" october 2016 mix dj', 'Adria Ms.Dria ""Ms.Dria Show"" M.C.A.D.E.', 'Rap ""Hip Hop"" ""new music"" reynos vision Mixtape Original 2017 ""new york"" music ""jay z"" drake ""kanye west"" ""j cole"" ""kendrick lamar"" ""dj khaled"" Wale ""Rick ross"" ""Fat joe"" ""Big pun"" ""Rough draft"" Single ""French montana"" ""A boogie"" ""Washington heights"" Uptown Dominican Belly ""The weekend""', '""Chill Trap"" Melodic Future??? Liquid Chill']",259656733.0
"Santa Fe, Texas","['Killer', 'Ambient House', 'nasa', 'Electronic', 'Alternative Electronic', 'Sythpop', 'synth-punk', 'Pop Rock', 'EBM', 'Edm', 'Melodic Instrumental', 'Americana Folk', 'New Wave']","['""Texas Noise Factory"" Chillout', 'space', 'ebm,electro,gothic,electronic,industrial,cybergoth,futurepop,electropunk,minimal,indie', 'careless memories live ""duran duran"" ""careless memories""', 'Duranduran Simonlebon rogertaylor nickrhodes johntaylormusic', 'vcmg depeche mode erasure vince clarke martin gore spock ep1', '""ACID HOUSE"" Techno', '\'ZenHill ""Dan Workman"" ""Christine Wu"" SugarHill ""String Theory"" ""Wayne Gilbert""', '""Dan Workman"" ""Lisa Serice"" ""Girl Friday"" SugarHill']",87288865.0
TACOMA,"['SeaanBooks', 'MoneeklassMusic #MKF #AllGasNoBrakes #AllGasNoBrakesEnt']","['You skymovement Tacoma ""Hip Hop"" rap Trap', '""LeadersCL #KNOE #EarlyBirdApparel #InGodWeTrust"" ""InGodWeTrustEP #TheCookUp #NewMusic #SoundCloud""']",131910696.0
